id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified
136,1478066197274968066,https://twitter.com/SamSmit64246628/statuses/1478066197274968066,https://twitter.com/SamSmit64246628/statuses/1478066197274968066,SamSmit64246628,RT @wiscoDude: 💯 This is where my head is at. Squats help my knees stay injury free for ultimate frisbee. https://t.co/oF52T4cHDm,💯 This is where my head is at. Squats help my knees stay injury free for ultimate frisbee. https://t.co/oF52T4cHDm,2022-01-03 13:10:17,Twitter Bot 1996,0,1,en,,quote,,0,0,wiscoDude,6269082,1478053970572681221,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
137,1478065107410300928,https://twitter.com/discdish1/statuses/1478065107410300928,https://twitter.com/discdish1/statuses/1478065107410300928,discdish1,"PSA - Starting now, right now, is the absolute best time to get last year’s cleats at the best prices! https://t.co/zuYQ8n1vKK","PSA - Starting now, right now, is the absolute best time to get last year’s cleats at the best prices! https://t.co/zuYQ8n1vKK",2022-01-03 13:05:57,Twitter for iPhone,0,1,en,,original,,0,0,,0,0,1202946234916491270,https://pbs.twimg.com/profile_images/1224521068242788352/z5XN2qAZ_normal.jpg,365,285,101,2019-12-06 08:41:56,"Ultimate Frisbee gear, tips, and info. Check us out at https://t.co/QjwffaQiiz",Minnesota,
138,1478053970572681221,https://twitter.com/wiscoDude/statuses/1478053970572681221,https://twitter.com/wiscoDude/statuses/1478053970572681221,wiscoDude,💯 This is where my head is at. Squats help my knees stay injury free for ultimate frisbee. https://t.co/oF52T4cHDm,💯 This is where my head is at. Squats help my knees stay injury free for ultimate frisbee. https://t.co/oF52T4cHDm,2022-01-03 12:21:42,Twitter Web App,1,1,en,"And to be honest, you should concentrate on your legs. https://t.co/ex4Wuz0k8o",quote,hjluks,15056465,1478052584594329607,,0,0,6269082,https://pbs.twimg.com/profile_images/2151229240/phil_cowboy_normal.jpg,30477,380,1099,2007-05-23 15:00:21,"Canoeist, pianist, feminist, economist, technologist, @ManifestlyApp creator. I prefer walking barefoot. (Yes, barefootist) #BuildMoreHousing","Madison, WI",
139,1478051249727676418,https://twitter.com/Brjukala/statuses/1478051249727676418,https://twitter.com/Brjukala/statuses/1478051249727676418,Brjukala,@TriageNurseMD I will call your mountaineering and rock climbing (which he does) and raise you a classical music writing and ultimate frisbee playing Medical Oncologist….@davideyoungmd,@TriageNurseMD I will call your mountaineering and rock climbing (which he does) and raise you a classical music writing and ultimate frisbee playing Medical Oncologist….@davideyoungmd,2022-01-03 12:10:53,Twitter for iPhone,1,0,en,,reply,TriageNurseMD,939663075417972736,1477458297884053505,,0,0,557699671,https://pbs.twimg.com/profile_images/1372933497891946502/2beI4qeo_normal.jpg,12552,974,262,2012-04-19 09:05:26,"Living My Best Life and working on being the best mother, person and friend that I am capable of being with zero net and no parachute.","San Diego, CA",
140,1478051096736243718,https://twitter.com/SamSmit64246628/statuses/1478051096736243718,https://twitter.com/SamSmit64246628/statuses/1478051096736243718,SamSmit64246628,RT @baebackup: wtf is ultimate frisbee,wtf is ultimate frisbee,2022-01-03 12:10:16,Twitter Bot 1996,0,1,en,,retweet,,0,0,baebackup,1429925850967904256,1478046810488942606,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
141,1478046810488942606,https://twitter.com/baebackup/statuses/1478046810488942606,https://twitter.com/baebackup/statuses/1478046810488942606,baebackup,wtf is ultimate frisbee,wtf is ultimate frisbee,2022-01-03 11:53:15,Twitter for iPhone,8,1,en,,original,,0,0,,0,0,1429925850967904256,https://pbs.twimg.com/profile_images/1456449084001292291/rQ9lNSr__normal.jpg,55114,2766,1795,2021-08-23 17:57:57,🙄 Legallybae nuked at 7k and 2300 #backtheblue #letsgobrandon,renting space in your head,
142,1478040424530911234,https://twitter.com/Tyonamin/statuses/1478040424530911234,https://twitter.com/Tyonamin/statuses/1478040424530911234,Tyonamin,@DNtheBandit Average ultimate frisbee player,@DNtheBandit Average ultimate frisbee player,2022-01-03 11:27:52,Twitter Web App,1,0,en,,reply,DNtheBandit,1312791077921980416,1477974142427279362,,0,0,963675078234968064,https://pbs.twimg.com/profile_images/1329613869027782658/u0wHUlMJ_normal.jpg,1436,699,81,2018-02-14 02:23:37,JP in kiwiland | Civil engineering student,,
143,1478020897239973896,https://twitter.com/SamSmit64246628/statuses/1478020897239973896,https://twitter.com/SamSmit64246628/statuses/1478020897239973896,SamSmit64246628,RT @SCSLearns: Registration NOW OPEN for Late Winter Volleyball &amp; Spring Sports. If you have a student-athlete who is interested in partici…,"Registration NOW OPEN for Late Winter Volleyball &amp; Spring Sports. If you have a student-athlete who is interested in participating in volleyball OR a spring sport (baseball, softball, track &amp; field, or ultimate frisbee please submit this form by Jan 14th.
https://t.co/insqFmsr3l",2022-01-03 10:10:16,Twitter Bot 1996,0,1,en,,retweet,,0,0,SCSLearns,3496352613,1478007880062283782,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
144,1478007880062283782,https://twitter.com/SCSLearns/statuses/1478007880062283782,https://twitter.com/SCSLearns/statuses/1478007880062283782,SCSLearns,"Registration NOW OPEN for Late Winter Volleyball &amp; Spring Sports. If you have a student-athlete who is interested in participating in volleyball OR a spring sport (baseball, softball, track &amp; field, or ultimate frisbee please submit this form by Jan 14th.
https://t.co/insqFmsr3l","Registration NOW OPEN for Late Winter Volleyball &amp; Spring Sports. If you have a student-athlete who is interested in participating in volleyball OR a spring sport (baseball, softball, track &amp; field, or ultimate frisbee please submit this form by Jan 14th.
https://t.co/insqFmsr3l",2022-01-03 09:18:33,Twitter Web App,0,1,en,,original,,0,0,,0,0,3496352613,https://pbs.twimg.com/profile_images/1021385688976064513/JBXS5_b5_normal.jpg,850,134,362,2015-08-30 20:35:50,Shelburne Community School | #scsvt,"Shelburne, VT",
145,1478006845470035971,https://twitter.com/Teppic5/statuses/1478006845470035971,https://twitter.com/Teppic5/statuses/1478006845470035971,Teppic5,"@AnnaEzekiel1 When I was younger one of my (older) ultimate frisbee teammates pulled out of an upcoming tournament because he put his back out reaching for the tv remote. Seemed less than credible at the time, I totally believe it now!","@AnnaEzekiel1 When I was younger one of my (older) ultimate frisbee teammates pulled out of an upcoming tournament because he put his back out reaching for the tv remote. Seemed less than credible at the time, I totally believe it now!",2022-01-03 09:14:26,Twitter for Android,2,0,en,,reply,AnnaEzekiel1,384972906,1477885440468619264,,0,0,938805240,https://pbs.twimg.com/profile_images/2830792086/00b556094246ed2072bc9229de837891_normal.png,1100,563,48,2012-11-10 05:57:23,"Edinburger, Scot, Brit, European, citizen of the World. Thrower of discs. Father of cats & dogs. Donor of stem cells. Xennial. He/his.","Scotland, United Kingdom",
146,1478005894042558464,https://twitter.com/SamSmit64246628/statuses/1478005894042558464,https://twitter.com/SamSmit64246628/statuses/1478005894042558464,SamSmit64246628,RT @BrettFishA: Great cricket and now time to frisbee! #Ultimate,Great cricket and now time to frisbee! #Ultimate,2022-01-03 09:10:39,Twitter Bot 1996,0,1,en,,retweet,,0,0,BrettFishA,35229174,1478004918510407684,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
147,1478004918510407684,https://twitter.com/BrettFishA/statuses/1478004918510407684,https://twitter.com/BrettFishA/statuses/1478004918510407684,BrettFishA,Great cricket and now time to frisbee! #Ultimate,Great cricket and now time to frisbee! #Ultimate,2022-01-03 09:06:47,Twitter Web App,0,1,en,,original,,0,0,,0,0,35229174,https://pbs.twimg.com/profile_images/1459470049488551942/CdV4TT0o_normal.jpg,151784,8576,8205,2009-04-25 11:01:42,"Jesus. People. Justice. i have a Podcast @FishbowlCodcast 
Season I of Brand New Podcast available here:  https://t.co/30Fy1mNbNJ","Cape Town, South Africa",
148,1477991864791814152,https://twitter.com/AlvChrist/statuses/1477991864791814152,https://twitter.com/AlvChrist/statuses/1477991864791814152,AlvChrist,@luxyriz ultimate frisbee,@luxyriz ultimate frisbee,2022-01-03 08:14:54,Twitter Web App,1,0,en,,reply,luxyriz,264102883,1477982370896568320,,0,0,403338853,https://pbs.twimg.com/profile_images/1464768248432316418/UEm_Ycq9_normal.jpg,35927,2070,4473,2011-11-02 06:59:12,"Photographer | Photojournalist
@suarkanlah","Yogyakarta, Indonesia",
149,1477963603495981056,https://twitter.com/InThaSky/statuses/1477963603495981056,https://twitter.com/InThaSky/statuses/1477963603495981056,InThaSky,"@Martyupnorth_ Resist paying the debt down.. resist admitting climate change taxes won't fix the climate.. and most of all resist strangling the leader because he is an idiot, but he is also delicate. 

Hurts himself throwing a frisbee. 🤣😂 It wasn't even ultimate 😂🤣😂","@Martyupnorth_ Resist paying the debt down.. resist admitting climate change taxes won't fix the climate.. and most of all resist strangling the leader because he is an idiot, but he is also delicate. 

Hurts himself throwing a frisbee. 🤣😂 It wasn't even ultimate 😂🤣😂",2022-01-03 06:22:36,Twitter for Android,0,0,en,,reply,Martyupnorth_,1233094681006723072,1477695124591157253,,0,0,14373190,https://pbs.twimg.com/profile_images/1417145693915869184/fsosqFP7_normal.jpg,2243,193,145,2008-04-13 01:20:56,I live with Karma in mind & try to be a positive influence. Your truth might not be mine. There are 2 sides of a coin.,Cloud 9,
150,1477929469528715267,https://twitter.com/BorgoJ/statuses/1477929469528715267,https://twitter.com/BorgoJ/statuses/1477929469528715267,BorgoJ,"@foxfamnft my top 3 would be:
- Ability to taste different metaverse-foods (ok i'm kinda cheating I know this is not a proper accessory :D)
- Frisbee (I'm an ultimate frisbee player)
- A Fox fam t-shirt to flex it in the metaverse. 
@sssslucassss @LucaJoakim @Fiacchitt what about u kings? https://t.co/7NSBBP98od","@foxfamnft my top 3 would be:
- Ability to taste different metaverse-foods (ok i'm kinda cheating I know this is not a proper accessory :D)
- Frisbee (I'm an ultimate frisbee player)
- A Fox fam t-shirt to flex it in the metaverse. 
@sssslucassss @LucaJoakim @Fiacchitt what about u kings? https://t.co/7NSBBP98od",2022-01-03 04:06:58,Twitter Web App,1,0,en,,reply,foxfamnft,1385985412284432388,1477724799489265665,,0,0,4704791449,https://pbs.twimg.com/profile_images/1467255510051266564/31ga9X6y_normal.jpg,515,158,127,2016-01-03 14:41:57,It's a kind of $MAGIC,Smolverse,
151,1477892432679342080,https://twitter.com/MadisonRadicals/statuses/1477892432679342080,https://twitter.com/MadisonRadicals/statuses/1477892432679342080,MadisonRadicals,RT @mattschneidman: The crowd is loving this intense game of ultimate frisbee going on at halftime on the field.,The crowd is loving this intense game of ultimate frisbee going on at halftime on the field.,2022-01-03 01:39:48,Twitter Web App,0,10,en,,retweet,,0,0,mattschneidman,1087647560,1477836692459503623,601049936,https://pbs.twimg.com/profile_images/1175084472087252993/Bxn87dYi_normal.jpg,10104,423,3691,2012-06-06 11:20:55,2018 professional ultimate champs | 🎟 https://t.co/c7DXV1rfLh | #MadRad⚡️ | Instagram: madisonradicals,"Madison, WI",
152,1477891998350815234,https://twitter.com/MadisonRadicals/statuses/1477891998350815234,https://twitter.com/MadisonRadicals/statuses/1477891998350815234,MadisonRadicals,RT @AndyHermanNFL: Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,2022-01-03 01:38:04,Twitter Web App,0,13,en,,retweet,,0,0,AndyHermanNFL,23009627,1477838131328126979,601049936,https://pbs.twimg.com/profile_images/1175084472087252993/Bxn87dYi_normal.jpg,10104,423,3691,2012-06-06 11:20:55,2018 professional ultimate champs | 🎟 https://t.co/c7DXV1rfLh | #MadRad⚡️ | Instagram: madisonradicals,"Madison, WI",
153,1477888702571372545,https://twitter.com/TheyCallMeTudi/statuses/1477888702571372545,https://twitter.com/TheyCallMeTudi/statuses/1477888702571372545,TheyCallMeTudi,@ClassifyAlt Ultimate frisbee for sureeeee,@ClassifyAlt Ultimate frisbee for sureeeee,2022-01-03 01:24:59,Twitter for iPhone,0,0,en,,reply,ClassifyAlt,1439700707989352448,1477877644725297155,,0,0,488189391,https://pbs.twimg.com/profile_images/1251010882550841344/7fFXE-Rn_normal.jpg,75559,616,671,2012-02-10 00:36:10,3rd year med student. Twitch Affiliate. @UTD_Ultimate Alumni. Ask me about @Docs4thePPL. All tweets/opinions are my own,,
154,1477885841393528833,https://twitter.com/raleigh_flyers/statuses/1477885841393528833,https://twitter.com/raleigh_flyers/statuses/1477885841393528833,raleigh_flyers,RT @AndyHermanNFL: Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,2022-01-03 01:13:37,Twitter for Android,0,13,en,,retweet,,0,0,AndyHermanNFL,23009627,1477838131328126979,2892197223,https://pbs.twimg.com/profile_images/1448765636121964548/jfD6F0Qq_normal.jpg,10240,301,2966,2014-11-25 12:15:35,2021 AUDL CHAMPS 📸 @itsdanielcohen,"Raleigh, NC",
155,1477885816064069632,https://twitter.com/raleigh_flyers/statuses/1477885816064069632,https://twitter.com/raleigh_flyers/statuses/1477885816064069632,raleigh_flyers,RT @Matt_Reynoldson: A spirited game of ultimate frisbee on the Frozen Tundra. https://t.co/l9C0onKQRD,A spirited game of ultimate frisbee on the Frozen Tundra. https://t.co/l9C0onKQRD,2022-01-03 01:13:30,Twitter for Android,0,16,en,,retweet,,0,0,Matt_Reynoldson,3009619243,1477836696997744644,2892197223,https://pbs.twimg.com/profile_images/1448765636121964548/jfD6F0Qq_normal.jpg,10240,301,2966,2014-11-25 12:15:35,2021 AUDL CHAMPS 📸 @itsdanielcohen,"Raleigh, NC",
156,1477885770081964037,https://twitter.com/raleigh_flyers/statuses/1477885770081964037,https://twitter.com/raleigh_flyers/statuses/1477885770081964037,raleigh_flyers,RT @mattschneidman: The crowd is loving this intense game of ultimate frisbee going on at halftime on the field.,The crowd is loving this intense game of ultimate frisbee going on at halftime on the field.,2022-01-03 01:13:20,Twitter for Android,0,10,en,,retweet,,0,0,mattschneidman,1087647560,1477836692459503623,2892197223,https://pbs.twimg.com/profile_images/1448765636121964548/jfD6F0Qq_normal.jpg,10240,301,2966,2014-11-25 12:15:35,2021 AUDL CHAMPS 📸 @itsdanielcohen,"Raleigh, NC",
157,1477869903084412932,https://twitter.com/SamSmit64246628/statuses/1477869903084412932,https://twitter.com/SamSmit64246628/statuses/1477869903084412932,SamSmit64246628,"RT @KuyaHasRisen: PATAS Ultimate Sports Frisbee day at UP Diliman.
Healthy Atheists advocacy and fellowship. ty :-)
#atheism #filipinoathei…","PATAS Ultimate Sports Frisbee day at UP Diliman.
Healthy Atheists advocacy and fellowship. ty :-)
#atheism #filipinoatheist #pinoyatheist #patas https://t.co/xuxpotHdsN",2022-01-03 00:10:17,Twitter Bot 1996,0,1,en,,retweet,,0,0,KuyaHasRisen,3726678919,1477856660634800128,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
158,1477860873712586753,https://twitter.com/lmandytaco/statuses/1477860873712586753,https://twitter.com/lmandytaco/statuses/1477860873712586753,lmandytaco,RT @AndyHermanNFL: Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,2022-01-02 23:34:24,Twitter for iPhone,0,13,en,,retweet,,0,0,AndyHermanNFL,23009627,1477838131328126979,571705043,https://pbs.twimg.com/profile_images/1474063401945026572/SJRhLgUW_normal.jpg,22746,2165,347,2012-05-05 08:29:19,"Wanna-be Power Ranger, JBU '19. snapchat: Imandytaco","1 Corinthians 10:13, 1Tim 1:15",
159,1477856660634800128,https://twitter.com/KuyaHasRisen/statuses/1477856660634800128,https://twitter.com/KuyaHasRisen/statuses/1477856660634800128,KuyaHasRisen,"PATAS Ultimate Sports Frisbee day at UP Diliman.
Healthy Atheists advocacy and fellowship. ty :-)
#atheism #filipinoatheist #pinoyatheist #patas https://t.co/xuxpotHdsN","PATAS Ultimate Sports Frisbee day at UP Diliman.
Healthy Atheists advocacy and fellowship. ty :-)
#atheism #filipinoatheist #pinoyatheist #patas https://t.co/xuxpotHdsN",2022-01-02 23:17:39,TweetDeck,4,1,en,,original,,0,0,,0,0,3726678919,https://pbs.twimg.com/profile_images/1172842376005423104/GC3w0fqY_normal.jpg,2941,4999,3618,2015-09-29 10:29:18,"Welcome to the new Truth and Illumination. Tweets by Kuya Manzano, Raelian life guide in the Philippines.",,
160,1477854804684812292,https://twitter.com/SamSmit64246628/statuses/1477854804684812292,https://twitter.com/SamSmit64246628/statuses/1477854804684812292,SamSmit64246628,RT @PaulaNiedenthal: Our son and professional ultimate frisbee at Lambeau. https://t.co/6BHaUtFN7S,Our son and professional ultimate frisbee at Lambeau. https://t.co/6BHaUtFN7S,2022-01-02 23:10:17,Twitter Bot 1996,0,1,en,,quote,,0,0,PaulaNiedenthal,1635866096,1477843029780271106,1088163278545670144,https://pbs.twimg.com/profile_images/1090113404121997312/ziWFfFJE_normal.jpg,36825,4,260,2019-01-23 14:55:17,Just lovin life as a frisbee-playing dog and tweeting as a side hustle.,,
161,1477853516010078214,https://twitter.com/jjoyce/statuses/1477853516010078214,https://twitter.com/jjoyce/statuses/1477853516010078214,jjoyce,RT @Matt_Reynoldson: A spirited game of ultimate frisbee on the Frozen Tundra. https://t.co/l9C0onKQRD,A spirited game of ultimate frisbee on the Frozen Tundra. https://t.co/l9C0onKQRD,2022-01-02 23:05:10,Twitter for Android,0,16,en,,retweet,,0,0,Matt_Reynoldson,3009619243,1477836696997744644,3924211,https://pbs.twimg.com/profile_images/1196227664014696448/FWFVG1ht_normal.jpg,34956,1925,4336,2007-04-09 13:12:07,"Publisher of @Isthmus.
Resume: @HopkinsHigh270, @uwmadison, @BadgerHerald, @captimes
Voice of the @MadisonRadicals!","Madison, WI",
162,1477852859718721542,https://twitter.com/ColinRingwood12/statuses/1477852859718721542,https://twitter.com/ColinRingwood12/statuses/1477852859718721542,ColinRingwood12,RT @AndyHermanNFL: Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,Halftime game of ultimate frisbee has me dying to know how far Aaron Rodgers could throw a frisbee.,2022-01-02 23:02:33,Twitter for Android,0,13,en,,retweet,,0,0,AndyHermanNFL,23009627,1477838131328126979,707047989865549824,https://pbs.twimg.com/profile_images/1365741103065018370/YdxjXTLL_normal.jpg,2935,702,279,2016-03-07 22:39:11,"Writer of The Wood Report, a weekly newsletter about the weird side of sports.","Indianapolis, IN",
